ano,mes,mes_nome,capitulo,grupo_cid,aih
2016,11,Nov,Cap 04,Endócrino/Metabólico,19412
2016,11,Nov,Cap 05,Mental/Comportamental,31169
2016,11,Nov,Cap 06,Nervoso,18896
2016,11,Nov,Cap 07,Olho/Anexos,8903
2016,11,Nov,Cap 08,Ouvido,1521
2016,11,Nov,Cap 09,Cardiovascular,93666
2016,11,Nov,Cap 10,Respiratório,85562
2016,11,Nov,Cap 11,Digestivo,89482
2016,11,Nov,Cap 12,Pele/Subcutâneo,19547
2016,11,Nov,Cap 13,Osteomuscular,17191
2016,11,Nov,Cap 14,Geniturinário,64661
2016,11,Nov,Cap 15,Materno/Perinatal,179567
2016,11,Nov,Cap 16,Perinatal,21332
2016,11,Nov,Cap 17,Congênito,6350
2016,11,Nov,Cap 18,Sintomas/Sinais,15225
2016,11,Nov,Cap 19,Lesões/Traumas,96106
2016,11,Nov,Cap 20,Causas Externas,4
2016,11,Nov,Cap 21,Fatores de Saúde,18480
2016,12,Dez,Cap 01,Infeccioso/Parasitário,58553
2016,12,Dez,Cap 02,Neoplasias,65635
2016,12,Dez,Cap 03,Sangue/Imunidade,8373
2016,12,Dez,Cap 04,Endócrino/Metabólico,19220
2016,12,Dez,Cap 05,Mental/Comportamental,30695
2016,12,Dez,Cap 06,Nervoso,18770
2016,12,Dez,Cap 07,Olho/Anexos,7579
2016,12,Dez,Cap 08,Ouvido,1519
2016,12,Dez,Cap 09,Cardiovascular,91891
2016,12,Dez,Cap 10,Respiratório,80917
2016,12,Dez,Cap 11,Digestivo,86194
2016,12,Dez,Cap 12,Pele/Subcutâneo,19699
2016,12,Dez,Cap 13,Osteomuscular,16488
2016,12,Dez,Cap 14,Geniturinário,63039
2016,12,Dez,Cap 15,Materno/Perinatal,181135
2016,12,Dez,Cap 16,Perinatal,21837
2016,12,Dez,Cap 17,Congênito,6213
2016,12,Dez,Cap 18,Sintomas/Sinais,15282
2016,12,Dez,Cap 19,Lesões/Traumas,95420
2016,12,Dez,Cap 20,Causas Externas,4
2016,12,Dez,Cap 21,Fatores de Saúde,18345
2017,1,Jan,Cap 01,Infeccioso/Parasitário,66734
2017,1,Jan,Cap 02,Neoplasias,62437
2017,1,Jan,Cap 03,Sangue/Imunidade,8624
2017,1,Jan,Cap 04,Endócrino/Metabólico,20333
2017,1,Jan,Cap 05,Mental/Comportamental,30499
2017,1,Jan,Cap 06,Nervoso,18144
2017,1,Jan,Cap 07,Olho/Anexos,7386
2017,1,Jan,Cap 08,Ouvido,1499
2017,1,Jan,Cap 09,Cardiovascular,91481
2017,1,Jan,Cap 10,Respiratório,76348
2017,1,Jan,Cap 11,Digestivo,83896
2017,1,Jan,Cap 12,Pele/Subcutâneo,19954
2017,1,Jan,Cap 13,Osteomuscular,15489
2017,1,Jan,Cap 14,Geniturinário,62694
2017,1,Jan,Cap 15,Materno/Perinatal,189426
2017,1,Jan,Cap 16,Perinatal,22432
2017,1,Jan,Cap 17,Congênito,5920
2017,1,Jan,Cap 18,Sintomas/Sinais,14964
2017,1,Jan,Cap 19,Lesões/Traumas,96650
2017,1,Jan,Cap 20,Causas Externas,3
2017,1,Jan,Cap 21,Fatores de Saúde,17063
2017,2,Fev,Cap 01,Infeccioso/Parasitário,65498
2017,2,Fev,Cap 02,Neoplasias,61157
2017,2,Fev,Cap 03,Sangue/Imunidade,8082
2017,2,Fev,Cap 04,Endócrino/Metabólico,19473
2017,2,Fev,Cap 05,Mental/Comportamental,29661
2017,2,Fev,Cap 06,Nervoso,18011
2017,2,Fev,Cap 07,Olho/Anexos,7318
2017,2,Fev,Cap 08,Ouvido,1598
2017,2,Fev,Cap 09,Cardiovascular,88259
2017,2,Fev,Cap 10,Respiratório,74121
2017,2,Fev,Cap 11,Digestivo,82802
2017,2,Fev,Cap 12,Pele/Subcutâneo,19955
2017,2,Fev,Cap 13,Osteomuscular,15728
2017,2,Fev,Cap 14,Geniturinário,63379
2017,2,Fev,Cap 15,Materno/Perinatal,185010
2017,2,Fev,Cap 16,Perinatal,21933
2017,2,Fev,Cap 17,Congênito,6140
2017,2,Fev,Cap 18,Sintomas/Sinais,14807
2017,2,Fev,Cap 19,Lesões/Traumas,91454
2017,2,Fev,Cap 20,Causas Externas,3
2017,2,Fev,Cap 21,Fatores de Saúde,16922
2017,3,Mar,Cap 01,Infeccioso/Parasitário,69105
2017,3,Mar,Cap 02,Neoplasias,66126
2017,3,Mar,Cap 03,Sangue/Imunidade,8795
2017,3,Mar,Cap 04,Endócrino/Metabólico,20569
2017,3,Mar,Cap 05,Mental/Comportamental,31292
2017,3,Mar,Cap 06,Nervoso,18942
2017,3,Mar,Cap 07,Olho/Anexos,8423
2017,3,Mar,Cap 08,Ouvido,1656
2017,3,Mar,Cap 09,Cardiovascular,93423
2017,3,Mar,Cap 10,Respiratório,98864
2017,3,Mar,Cap 11,Digestivo,91245
2017,3,Mar,Cap 12,Pele/Subcutâneo,22383
2017,3,Mar,Cap 13,Osteomuscular,17080
2017,3,Mar,Cap 14,Geniturinário,67498
2017,3,Mar,Cap 15,Materno/Perinatal,206925
2017,3,Mar,Cap 16,Perinatal,24661
2017,3,Mar,Cap 17,Congênito,6743
2017,3,Mar,Cap 18,Sintomas/Sinais,15623
2017,3,Mar,Cap 19,Lesões/Traumas,97636
2017,3,Mar,Cap 20,Causas Externas,3
2017,3,Mar,Cap 21,Fatores de Saúde,19358
2017,4,Abr,Cap 01,Infeccioso/Parasitário,63272
2017,4,Abr,Cap 02,Neoplasias,63465
2017,4,Abr,Cap 03,Sangue/Imunidade,8317
2017,4,Abr,Cap 04,Endócrino/Metabólico,19179
2017,4,Abr,Cap 05,Mental/Comportamental,29713
2017,4,Abr,Cap 06,Nervoso,18570
2017,4,Abr,Cap 07,Olho/Anexos,8018
2017,4,Abr,Cap 08,Ouvido,1525
2017,4,Abr,Cap 09,Cardiovascular,88947
2017,4,Abr,Cap 10,Respiratório,104471
2017,4,Abr,Cap 11,Digestivo,86793
2017,4,Abr,Cap 12,Pele/Subcutâneo,20488
2017,4,Abr,Cap 13,Osteomuscular,16384
2017,4,Abr,Cap 14,Geniturinário,63726
2017,4,Abr,Cap 15,Materno/Perinatal,201476
2017,4,Abr,Cap 16,Perinatal,23447
2017,4,Abr,Cap 17,Congênito,6488
2017,4,Abr,Cap 18,Sintomas/Sinais,14978
2017,4,Abr,Cap 19,Lesões/Traumas,90565
2017,4,Abr,Cap 20,Causas Externas,3
2017,4,Abr,Cap 21,Fatores de Saúde,18806
2017,5,Mai,Cap 01,Infeccioso/Parasitário,64581
2017,5,Mai,Cap 02,Neoplasias,68226
2017,5,Mai,Cap 03,Sangue/Imunidade,8570
2017,5,Mai,Cap 04,Endócrino/Metabólico,19856
2017,5,Mai,Cap 05,Mental/Comportamental,31110
2017,5,Mai,Cap 06,Nervoso,19712
2017,5,Mai,Cap 07,Olho/Anexos,8951
2017,5,Mai,Cap 08,Ouvido,1737
2017,5,Mai,Cap 09,Cardiovascular,96915
2017,5,Mai,Cap 10,Respiratório,117751
2017,5,Mai,Cap 11,Digestivo,93721
2017,5,Mai,Cap 12,Pele/Subcutâneo,21832
2017,5,Mai,Cap 13,Osteomuscular,17713
2017,5,Mai,Cap 14,Geniturinário,67215
2017,5,Mai,Cap 15,Materno/Perinatal,213824
2017,5,Mai,Cap 16,Perinatal,25612
2017,5,Mai,Cap 17,Congênito,7103
2017,5,Mai,Cap 18,Sintomas/Sinais,15919
2017,5,Mai,Cap 19,Lesões/Traumas,98674
2017,5,Mai,Cap 20,Causas Externas,3
2017,5,Mai,Cap 21,Fatores de Saúde,20157
2017,6,Jun,Cap 01,Infeccioso/Parasitário,61503
2017,6,Jun,Cap 02,Neoplasias,66821
2017,6,Jun,Cap 03,Sangue/Imunidade,8280
2017,6,Jun,Cap 04,Endócrino/Metabólico,19204
2017,6,Jun,Cap 05,Mental/Comportamental,30095
2017,6,Jun,Cap 06,Nervoso,18955
2017,6,Jun,Cap 07,Olho/Anexos,9033
2017,6,Jun,Cap 08,Ouvido,1698
2017,6,Jun,Cap 09,Cardiovascular,93890
2017,6,Jun,Cap 10,Respiratório,118940
2017,6,Jun,Cap 11,Digestivo,91756
2017,6,Jun,Cap 12,Pele/Subcutâneo,21528
2017,6,Jun,Cap 13,Osteomuscular,17147
2017,6,Jun,Cap 14,Geniturinário,64575
2017,6,Jun,Cap 15,Materno/Perinatal,208699
2017,6,Jun,Cap 16,Perinatal,23879
2017,6,Jun,Cap 17,Congênito,6928
2017,6,Jun,Cap 18,Sintomas/Sinais,15098
2017,6,Jun,Cap 19,Lesões/Traumas,93147
2017,6,Jun,Cap 20,Causas Externas,3
2017,6,Jun,Cap 21,Fatores de Saúde,20218
2017,7,Jul,Cap 01,Infeccioso/Parasitário,61108
2017,7,Jul,Cap 02,Neoplasias,67751
2017,7,Jul,Cap 03,Sangue/Imunidade,8162
2017,7,Jul,Cap 04,Endócrino/Metabólico,19976
2017,7,Jul,Cap 05,Mental/Comportamental,29162
2017,7,Jul,Cap 06,Nervoso,19058
2017,7,Jul,Cap 07,Olho/Anexos,9588
2017,7,Jul,Cap 08,Ouvido,1678
2017,7,Jul,Cap 09,Cardiovascular,98012
2017,7,Jul,Cap 10,Respiratório,114328
2017,7,Jul,Cap 11,Digestivo,92920
2017,7,Jul,Cap 12,Pele/Subcutâneo,21256
2017,7,Jul,Cap 13,Osteomuscular,17956
2017,7,Jul,Cap 14,Geniturinário,65668
2017,7,Jul,Cap 15,Materno/Perinatal,206707
2017,7,Jul,Cap 16,Perinatal,23788
2017,7,Jul,Cap 17,Congênito,7240
2017,7,Jul,Cap 18,Sintomas/Sinais,15503
2017,7,Jul,Cap 19,Lesões/Traumas,97170
2017,7,Jul,Cap 20,Causas Externas,3
2017,7,Jul,Cap 21,Fatores de Saúde,20217
2017,8,Ago,Cap 01,Infeccioso/Parasitário,60647
2017,8,Ago,Cap 02,Neoplasias,69437
2017,8,Ago,Cap 03,Sangue/Imunidade,8470
2017,8,Ago,Cap 04,Endócrino/Metabólico,20436
2017,8,Ago,Cap 05,Mental/Comportamental,30398
2017,8,Ago,Cap 06,Nervoso,19339
2017,8,Ago,Cap 07,Olho/Anexos,10847
2017,8,Ago,Cap 08,Ouvido,1721
2017,8,Ago,Cap 09,Cardiovascular,102404
2017,8,Ago,Cap 10,Respiratório,106501
2017,8,Ago,Cap 11,Digestivo,97558
2017,8,Ago,Cap 12,Pele/Subcutâneo,22134
2017,8,Ago,Cap 13,Osteomuscular,18582
2017,8,Ago,Cap 14,Geniturinário,69039
2017,8,Ago,Cap 15,Materno/Perinatal,206283
2017,8,Ago,Cap 16,Perinatal,23949
2017,8,Ago,Cap 17,Congênito,7647
2017,8,Ago,Cap 18,Sintomas/Sinais,15755
2017,8,Ago,Cap 19,Lesões/Traumas,99075
2017,8,Ago,Cap 20,Causas Externas,2
2017,8,Ago,Cap 21,Fatores de Saúde,21536
2017,9,Set,Cap 01,Infeccioso/Parasitário,60777
2017,9,Set,Cap 02,Neoplasias,67081
2017,9,Set,Cap 03,Sangue/Imunidade,8493
2017,9,Set,Cap 04,Endócrino/Metabólico,20618
2017,9,Set,Cap 05,Mental/Comportamental,30428
2017,9,Set,Cap 06,Nervoso,19160
2017,9,Set,Cap 07,Olho/Anexos,10455
2017,9,Set,Cap 08,Ouvido,1728
2017,9,Set,Cap 09,Cardiovascular,99587
2017,9,Set,Cap 10,Respiratório,99544
2017,9,Set,Cap 11,Digestivo,95713
2017,9,Set,Cap 12,Pele/Subcutâneo,21875
2017,9,Set,Cap 13,Osteomuscular,17913
2017,9,Set,Cap 14,Geniturinário,68343
2017,9,Set,Cap 15,Materno/Perinatal,203781
2017,9,Set,Cap 16,Perinatal,23128
2017,9,Set,Cap 17,Congênito,7306
2017,9,Set,Cap 18,Sintomas/Sinais,16315
2017,9,Set,Cap 19,Lesões/Traumas,98465
2017,9,Set,Cap 20,Causas Externas,3
2017,9,Set,Cap 21,Fatores de Saúde,20078
2017,10,Out,Cap 01,Infeccioso/Parasitário,62901
2017,10,Out,Cap 02,Neoplasias,67986
2017,10,Out,Cap 03,Sangue/Imunidade,8878
2017,10,Out,Cap 04,Endócrino/Metabólico,20844
2017,10,Out,Cap 05,Mental/Comportamental,30236
2017,10,Out,Cap 06,Nervoso,19284
2017,10,Out,Cap 07,Olho/Anexos,10793
2017,10,Out,Cap 08,Ouvido,1776
2017,10,Out,Cap 09,Cardiovascular,97725
2017,10,Out,Cap 10,Respiratório,96805
2017,10,Out,Cap 11,Digestivo,96457
2017,10,Out,Cap 12,Pele/Subcutâneo,22456
2017,10,Out,Cap 13,Osteomuscular,18392
2017,10,Out,Cap 14,Geniturinário,70143
2017,10,Out,Cap 15,Materno/Perinatal,201349
2017,10,Out,Cap 16,Perinatal,24212
2017,10,Out,Cap 17,Congênito,7325
2017,10,Out,Cap 18,Sintomas/Sinais,16597
2017,10,Out,Cap 19,Lesões/Traumas,100272
2017,10,Out,Cap 20,Causas Externas,1
2017,10,Out,Cap 21,Fatores de Saúde,20603
2017,11,Nov,Cap 01,Infeccioso/Parasitário,61560
2017,11,Nov,Cap 02,Neoplasias,68307
2017,11,Nov,Cap 03,Sangue/Imunidade,8744
2017,11,Nov,Cap 04,Endócrino/Metabólico,20545
2017,11,Nov,Cap 05,Mental/Comportamental,30102
2017,11,Nov,Cap 06,Nervoso,19124
2017,11,Nov,Cap 07,Olho/Anexos,11450
2017,11,Nov,Cap 08,Ouvido,1729
2017,11,Nov,Cap 09,Cardiovascular,96675
